Year,ID_K,LK_ID,Aggregate,Region,no2_avg,pm25_avg,pm10_avg,co_avg,so2_avg,pb_avg,Population,Workers,GDP.per.Capita,Expert.Jobs,Rent.Prices,New.Housing.per.Capita,Tertiary.Employees,Creative.Industry.Employees,Elderly.Population,Migration.Balance,Median.Income,Purchasing.Power,Recreation.Area.per.Capita,Forest.Area,Water.Area,Daycare.Staff,Investment.Allocations,Population.Density,Highway.Access,Airport.Access,Rail.Access,Supermarket.Access,Pharmacy.Access,Broadband.100Mbps,EV.Cars,Large.Companies,Academic.Workers,Renewable.Buildings,Renewable.Housing,Public.Transport.Access,EV.Charging.Stations,Traffic.Accidents,Construction.Backlog,Child.Poverty,Daycare,Inclusive.Daycare,Women.Council.Members,Apprentices,Students.18.to.25,Foreign.Worker.Rate,Doctors,Broadband.1000Mbps,Settlement.Area.in.Flood.Zone,Sealed.Area.per.Capita
2020,1051,2,Kreise,Dithmarschen,0.4485702857500009,0.7143479464052255,0.043418100776940596,0.42245055024451755,0.18107788999127042,0.11438261456030804,0.0765684248757936,0.06287425149700598,0.18310304820166648,0.3210616438356165,0.15539305301645331,0.486784140969163,0.6637895602137279,0.030051150895140665,0.5950196592398428,0.4235395189003436,0.30092050793872616,0.24944322923938506,0.10746737155129688,0.028270244369908958,0.3445378151260504,0.18299711815561953,0.07517998803296724,0.05002773540424352,0.24570647931303669,0.5303908045977012,0.18775391758560656,0.5088256506418842,0.4985025321303941,0.7099752679307502,0.34782608695652173,0.19999999999999998,0.08677396780965713,0.3314984709480122,0.3981728207080319,0.05595899440631499,0.295665246805312,0.5803370946195605,0.3196564885496183,0.5577812018489984,0.06976744186046512,0.6495796040141038,0.37192982456140355,1,0.13042255501652256,0.3667034178610805,0.5142045454545455,0.5261008718684471,0,0.5590361445783133
2020,1053,2,Kreise,Herzogtum Lauenburg,0.3150160127784108,0.785745553609198,0.0464645033801964,0.47581433754121955,0.4138659702313851,0.13616160419511295,0.1361088950667087,0.07784431137724551,0.07699609745807401,0.36986301369863017,0.3080438756855575,0.790748898678414,0.726058364159474,0.05562659846547315,0.42201834862385323,0.5528350515463917,0.2909687167036384,0.40619351235630846,0.11275400627787874,0.3868391630729915,0.29793735676088623,0.09365994236311231,0.03910517477658322,0.10581923450284288,0.16920374707259953,0.3326896551724138,0.20313406848520027,0.36540625193183457,0.39569325048940335,0.9884583676834294,0.3043478260869566,0.18666666666666668,0.18719384184744575,0.25908256880733943,0.22522522522522523,0.020231158405068998,0.14967009103816922,0.4295540459881192,0.3253435114503817,0.3906009244992296,0.13708690330477355,0.38473013289937624,0.5463937621832359,0.4961487383798141,0,0.3201764057331864,0.49147727272727276,1,0.0035971223021582736,0.23132530120481928
2020,1054,2,Kreise,Nordfriesland,0.3098846873721901,0.7564027512885777,0.0558018978472379,0.42077262826243417,0.1711962094894615,0.1201723347505523,0.10719290367871402,0.10778443113772455,0.212002953274971,0.35102739726027393,0.21663619744058496,0.724669603524229,0.8727907932593504,0.06265984654731457,0.5498034076015728,0.6791237113402062,0.2300483834343506,0.2720137757713966,0.21633900545184204,0.03513815684395464,0.2925897631779985,0.29106628242074933,0.07546307913039563,0.038690888919706005,0.7459016393442622,1,0.22663958212420202,0.3678048177378474,0.5866775895820922,0.7220115416323166,0.6956521739130436,0.12,0.08677396780965713,0.5431192660550459,0.5037431797995178,0.09147719639606654,0.30050947966257413,1,0.510648854961832,0.33397534668721107,0.11260709914320685,0.4312449145646868,0.35263157894736846,0.6916334661354582,0,0.41830209481808156,0.569128787878788,0.5597616157157047,0,0.4578313253012048
2020,1055,2,Kreise,Ostholstein,0.3736885765843281,0.7844782266385251,0.057871756968337046,0.40302818398504653,0.26410271002381536,0.07093988125262235,0.13821852918297078,0.1092814371257485,0.1166543613542875,0.2756849315068493,0.32449725776965255,0.5264317180616739,0.8512124948623098,0.07033248081841433,0.7726081258191351,0.6945876288659795,0.17508427800387763,0.3229810272878176,0.26766341758907425,0.13065005590161313,0.29106187929717336,0.29250720461095103,0.02955728412695349,0.09452572458743586,0.13036690085870412,0.6032183908045978,0.12115496227510159,0.3419481134991449,0.348622755128096,0.7536685902720528,0.2173913043478261,0.17333333333333334,0.1070678796361092,0.3301529051987767,0.281182591041746,0.06062999449341644,0.461120855257663,0.8082028252280931,0.3704961832061069,0.37673343605546994,0.09302325581395349,0.3883916463249255,0.37368421052631584,0.5803452855245684,0,0.4641675854465271,0.7443181818181819,0.6898797042269065,0,0.39518072289156625
2020,1056,2,Kreise,Pinneberg,0.6619549180600048,0.6029078696221217,0.05345998846746337,0.6585146073456809,0.4889762300486558,0.25069854807231157,0.24265942193314763,0.16766467065868262,0.13817107900010545,0.2970890410958904,0.4387568555758683,0.4669603524229074,0.6568023016851623,0.08631713554987212,0.398427260812582,0.4196735395189003,0.3627578557579781,0.43487566125254035,0.07390274794867559,0.10860884842676889,0.41711229946524064,0.15994236311239185,0.028334845297149143,0.3829045902094023,0.14871194379391103,0.15457471264367817,0.27132907719094607,0.102182200333821,0.12994722955145122,0.9355317394888706,0.3043478260869566,0.18666666666666668,0.2568229531140658,0.21431192660550458,0.2678594087044791,0.01814810495282496,0.15267685625991814,0.4596822328965692,0.3202671755725191,0.45030816640986127,0.1591187270501836,0.63249254136154065,0.5730994152046784,0.48260292164674623,0.12852422133164595,0.4302094818081587,0.5369318181818182,0.9739543096788434,0.010791366906474819,0.13253012048192772
2020,1057,2,Kreise,Plön,0.40305358475003356,0.8773517667860318,0.03883748453777721,0.4370805979358681,0.29221070164933816,0.04732868544275973,0.07304664595280021,0.0374251497005988,0.04714692542980697,0.5034246575342466,0.27056672760511885,0.3876651982378855,0.7556514591039869,0.10805626598465475,0.6841415465268676,0.5970790378006873,0.2595107509039144,0.3278850777989793,0.230959854617545,0.14949688548155243,0.7578304048892284,0.2291066282420749,0.02788447309669491,0.07263208986270975,0.30483996877439495,0.614528735632184,0.25696459663377835,0.4119887077829751,0.45055696229466347,0.8095630667765871,0.2898550724637682,0.06666666666666667,0.16864940517844648,0.32269113149847095,0.31011292983123967,0.054032428314763965,0.10356635763801889,0.5387545121223318,0.26167938931297713,0.36209553158705704,0.08935128518971848,0.48494711147274217,0.4222222222222222,0.5150066401062418,0,0.23020948180815887,0.5028409090909091,0.7747489239598279,0,0.2819277108433735
2020,1058,2,Kreise,Rendsburg-Eckernförde,0.5839722067860089,0.8410236275822701,0.048045950142286256,0.4494404074463283,0.2777193312729475,0.0830100253265985,0.20442399760757554,0.15119760479041916,0.15958232253981647,0.324486301369863,0.2915904936014625,0.28524229074889873,0.7577065351418001,0.12404092071611254,0.508519003931848,0.43728522336769754,0.322081710363138,0.36007632521990046,0.17889200947188721,0.1549273279028909,0.3147440794499618,0.2536023054755043,0.0506089675538999,0.07791915129663016,0.20940671350507417,0.5173333333333333,0.19863609982588515,0.37753096086875887,0.4010075325559622,0.7244847485572958,0.3043478260869566,0.25333333333333335,0.20363890832750178,0.32648318042813457,0.4435985281055704,0.07632154314253191,0.127453436899691,0.5644771622658669,0.24217557251908395,0.349768875192604,0.189718482252142,0.29481963656088966,0.5536062378167642,0.6504648074369188,0.055121985516417074,0.2092613009922823,0.5596590909090909,0.7732038406356915,0,0.3686746987951807
2020,1059,2,Kreise,Schleswig-Flensburg,0.34211269826084106,0.8349565575087898,0.03769605040568202,0.42238066609820735,0.22714590402726229,0.1213749664143856,0.13926657011439006,0.09730538922155689,0.11570509439932496,0.276541095890411,0.1937842778793418,0.6674008810572687,0.7885326757090011,0.06649616368286446,0.5294888597640892,0.6597938144329897,0.21395259471450287,0.2760900389382729,0.12751252822291978,0.08033860405685993,0.40259740259740256,0.3213256484149855,0.05751896388658342,0.053962695881292475,0.2726385636221702,0.7698390804597701,0.25798026697620435,0.5001463042716726,0.5038460720061281,0.5079967023907667,0.3043478260869566,0.16,0.10076976906927924,0.44844036697247713,0.4017256693313031,0.08768163975133271,0.18625240123611458,0.5805360543444277,0.32152671755725193,0.31625577812018485,0.1383108935128519,0.613913751017087,0.35263157894736846,0.6592297476759628,0,0.2213891951488423,0.35037878787878785,0.5010484493985211,0,0.41445783132530123
2020,1060,2,Kreise,Segeberg,0.5037385830688993,0.7044372176428654,0.05120325278354013,0.5590539119718582,0.42372473633945856,0.15886674106157997,0.2073530913141801,0.16167664670658682,0.17698555004746336,0.17551369863013697,0.44698354661791584,0.51431718061674,0.7028360049321823,0.06649616368286446,0.38925294888597645,0.4390034364261168,0.3715655621735866,0.35239912505235726,0.11088165647888099,0.24788372464462546,0.11764705882352941,0.3213256484149855,0.022254820591017008,0.14838441270281513,0.1049960967993755,0.27595402298850574,0.2687173534532792,0.2586700735642605,0.29026406502681074,0.954987633965375,0.34782608695652173,0.38666666666666666,0.24702589223233035,0.19437308868501527,0.12130440299454381,0.03814600861271002,0.1743923828614382,0.6290253815763294,0.29671755725190846,0.3281972265023112,0.16523867809057527,0.48779495524816924,0.49064327485380116,0.43532536520584336,0,0.3503858875413451,0.3948863636363637,0.9760512084758857,0,0.24819277108433735
2020,1061,2,Kreise,Steinburg,0.6063268112511325,0.8109935542476215,0.03053026017767528,0.49978855473516837,0.28307318795410996,0.1310173986637114,0.07426905921160218,0.05688622754491018,0.1956544668283936,0.3313356164383562,0.20383912248628883,0.2158590308370044,0.662145499383477,0.09654731457800511,0.4554390563564877,0.29553264604810997,0.33836963546488286,0.257131598951304,0.09232336582410926,0.11675451205877654,0.41787624140565316,0.3270893371757926,0.057711980543920946,0.07647170988767162,0.17017954722872755,0.3080459770114943,0.14248403946604762,0.3626450163819571,0.3712390416205634,0.9342126957955481,0.2173913043478261,0.37333333333333335,0.1473058082575228,0.3010397553516819,0.32584697373429766,0.07602480767555739,0.1669589910632256,0.4907483727936786,0.15442748091603054,0.4557010785824345,0.056303549571603426,0.4568755085435313,0.3358674463937622,0.8879150066401063,0,0.3036383682469681,0.5776515151515151,0.9373137622778943,0.017985611510791366,0.41204819277108434
